FS          d_cm        D(0)        p1d1sx      D(p1d1sx)   p1d1dx      D(p1d1dx)   p1d2sx      p2d2sx      D(p1d2sx)   D(p2d2sx)   p1d2dx      p2d2dx      D(p1d2dx)   D(p2d2dx)   p1d3sx      p2d3sx      p3d3sx      D(p1d3sx)   D(p2d3sx)   D(p3d3sx)   p1d3dx      p2d3dx      p3d3dx      D(p1d3dx)   D(p2d3dx)   D(p3d3dx)   D(IP-25)    off25
15X15       15.0        256.78      -82.75      108.775     82.25       117.445     -85.0       -79.0       72.062      166.02      79.0        85.0        166.02      72.062      -85.25      -84.75      48.25       68.87       75.939      228.5       -48.25      84.75       85.25       228.5       75.939      68.87       2.098       eq25
15X15       20.0        189.73      -87.75      70.922      87.75       70.922      -90.5       -81.5       44.241      130.9       81.5        89.0        130.9       57.011      -102.25     -81.75      77.75       23.261      129.53      141.615     -77.75      81.75       95.25       141.615     129.53      28.962      1.824       eq25
15X15       25.0        140.93      -90.75      62.712      90.25       66.817      -95.0       -88.0       32.838      84.377      88.0        95.0        84.377      32.838      -93.75      -110.25     81.25       39.68       17.559      104.9       -81.25      110.25      93.75       104.9       17.559      39.68       1.551       eq25
15X15       28.5        114.93      -94.25      46.522      94.25       46.522      -53.5       -53.0       102.16      102.62      13.0        13.5        114.48      114.02      -79.25      -53.25      -52.75      88.938      102.39      102.62      -47.75      13.25       37.25       104.67      114.25      108.55      1.323       eq25
20X20       2.0         460.1       -96.25      172.54      96.25       172.54      -100.0      -93.0       56.132      281.58      93.0        100.0       281.58      56.132      -99.25      -99.75      -91.75      72.696      61.653      303.44      91.75       99.75       99.25       303.44      61.653      72.696      1.472       eq25
20X20       5.5         436.17      -99.75      170.47      99.75       170.47      -103.5      -96.5       69.015      260.88      96.5        103.5       260.88      69.015      -103.75     -98.75      -94.75      65.334      201.985     285.72      94.75       98.75       103.75      285.72      201.985     65.334      2.024       eq25
20X20       10.0        340.01      -104.75     133.2       104.75      133.2       -109.5      -101.5      52.451      197.38      101.5       109.5       197.38      52.451      -113.75     -101.75     -101.25     37.038      193.24      200.6       101.25      101.75      113.75      200.6       193.24      37.038      2.255       eq25
20X20       15.0        265.48      -109.75     116.635     109.75      116.635     -115.5      -108.0      46.47       141.71      108.0       115.5       141.71      46.47       -119.75     -108.25     -107.75     35.198      138.26      144.47      107.75      108.25      119.75      144.47      138.26      35.198      2.346       eq25
20X20       20.0        198.3       -116.25     76.376      115.75      81.898      -120.0      -112.0      43.249      115.49      112.0       120.0       115.49      43.249      -120.25     -124.75     -87.75      42.099      30.367      150.91      -39.75      124.75      120.25      185.65      30.367      42.099      2.07        eq25
20X20       25.0        148.15      -121.75     57.513      120.75      64.874      -87.0       -136.5      115.02      21.165      116.0       87.0        90.64       115.02      -142.25     -136.75     -87.25      18.864      20.934      115.02      87.25       136.75      130.25      115.02      20.934      24.845      1.748       eq25
20X20       28.5        121.47      -125.25     48.081      125.25      48.081      -128.0      -121.0      33.127      69.935      121.0       128.0       69.935      33.127      -129.75     -127.75     37.25       27.146      34.508      115.255     -37.25      127.75      129.75      115.255     34.508      27.146      1.564       lt25
24X24       2.0         465.0       -116.25     166.385     116.25      166.385     -120.0      -113.0      57.074      264.51      113.0       120.0       264.51      57.074      -120.25     -119.75     -112.75     53.653      62.228      268.78      112.75      119.75      120.25      268.78      62.228      53.653      1.62        eq25
24X24       5.5         440.35      -120.75     156.24      120.25      171.12      -124.0      -116.5      73.47       255.75      116.5       124.0       255.75      73.47       -121.25     -121.75     22.75       141.825     127.64      426.87      -34.25      121.75      121.25      412.92      127.64      141.825     2.139       eq25
24X24       10.0        345.03      -125.75     143.685     125.75      143.685     -130.5      -124.5      59.985      167.4       122.5       130.5       194.37      59.985      -133.75     -124.75     -118.25     41.385      162.75      215.295     118.25      124.75      133.75      215.295     162.75      41.385      2.418       eq25
24X24       15.0        271.1       -132.75     111.37      132.75      111.37      -139.5      -130.5      42.315      139.04      130.5       59.0        139.04      236.22      -139.75     -130.75     58.75       41.617      136.25      236.685     -58.75      130.75      139.75      236.685     136.25      41.617      2.465       eq25
24X24       20.0        202.74      -140.25     75.097      140.25      75.097      -143.5      -135.0      46.965      113.93      135.0       143.5       113.93      46.965      -137.25     -135.25     -134.75     101.602     112.765     114.625     134.75      135.25      137.25      114.625     112.765     101.602     2.418       lt25
24X24       25.0        /
24X24       28.5        124.62      -152.75     39.06       150.25      52.08       -154.5      -145.5      31.155      69.75       145.5       154.5       69.75       31.155      -154.75     -154.25     -145.25     30.458      32.317      69.983      145.25      154.25      154.75      69.983      32.317      30.458      1.488       eq25
