FS          d_cm        D(0)        p1d1sx      D(p1d1sx)   p1d1dx      D(p1d1dx)   p1d2sx      p2d2sx      D(p1d2sx)   D(p2d2sx)   p1d2dx      p2d2dx      D(p1d2dx)   D(p2d2dx)   p1d3sx      p2d3sx      p3d3sx      D(p1d3sx)   D(p2d3sx)   D(p3d3sx)   p1d3dx      p2d3dx      p3d3dx      D(p1d3dx)   D(p2d3dx)   D(p3d3dx)   D(IP-25)    off25
15X15       15.0        270.34      -81.25      134.13      81.25       134.13      -85.0       -78.5       67.946      177.08      78.5        85.0        177.08      67.946      -84.25      -84.75      -76.25      79.398      71.742      194.45      76.25       84.75       84.25       194.45      71.742      79.398      2.221       eq25
15X15       20.0        199.97      -86.25      87.275      86.25       87.275      -89.0       -81.5       54.211      136.57      81.5        89.0        136.57      54.211      -89.25      -88.75      -81.25      52.023      56.886      137.745     81.25       88.75       89.25       137.745     56.886      52.023      1.939       eq25
15X15       25.0        149.47      -90.25      66.432      90.25       66.432      -94.0       -85.5       36.466      101.15      85.5        94.0        101.15      36.466      -93.25      -92.75      -85.25      41.187      44.733      102.04      85.25       92.75       93.25       102.04      44.733      41.187      1.638       eq25
15X15       28.5        121.38      -92.25      59.986      92.25       59.986      -95.0       -86.5       40.492      86.723      86.5        95.0        86.723      40.492      -95.25      -94.75      -86.25      38.991      42.301      86.979      86.25       94.75       95.25       86.979      42.301      38.991      1.421       eq25
20X20       2.0         483.99      -95.75      195.915     95.75       195.915     -99.0       -93.0       78.161      293.4       93.0        99.0        293.4       78.161      -100.25     -99.75      -91.75      52.959      61.618      318.435     91.75       99.75       100.25      318.435     61.618      52.959      1.528       eq25
20X20       5.5         480.99      -98.75      210.475     98.75       210.475     -104.0      -96.5       60.854      281.57      96.5        104.0       281.57      60.854      -104.25     -96.75      -96.25      58.1        274.86      287.08      96.25       96.75       104.25      287.08      274.86      58.1        2.227       eq25
20X20       10.0        373.43      -104.25     149.655     104.25      149.655     -108.0      -100.5      69.072      227.39      100.5       108.0       227.39      69.072      -109.25     -100.75     -100.25     55.522      223.675     230.315     100.25      100.75      109.25      230.315     223.675     55.522      2.47        eq25
20X20       15.0        280.02      -109.75     112.52      109.75      112.52      -113.0      -106.5      63.222      161.49      106.5       113.0       161.49      63.222      -115.25     -111.25     -106.25     45.578      87.579      164.045     106.25      111.25      115.25      164.045     87.579      45.578      2.425       eq25
20X20       20.0        208.82      -114.75     90.346      114.75      90.346      -119.0      -111.5      46.558      121.89      111.5       119.0       121.89      46.558      -120.25     -112.75     -111.25     39.856      111.6       123.425     111.25      112.75      120.25      123.425     111.6       39.856      2.176       eq25
20X20       25.0        156.45      -120.75     63.243      120.75      63.243      -123.5      -117.5      42.393      87.325      117.5       123.5       87.325      42.393      -125.25     -123.25     -112.75     33.739      44.064      101.635     112.75      123.25      125.25      101.635     44.064      33.739      1.816       eq25
20X20       28.5        128.23      -123.75     55.942      123.75      55.942      -128.5      -121.0      29.497      71.565      121.0       128.5       71.565      29.497      -121.75     -121.25     -120.75     67.89       70.351      72.552      120.75      121.25      121.75      72.552      70.351      67.89       1.618       lt25
24X24       2.0         /
24X24       5.5         486.64      -120.75     161.41      120.75      161.41      -123.0      -116.5      94.535      279.36      116.5       123.0       279.36      94.535      -125.75     -122.75     -114.25     51.727      101.237     303.605     114.25      122.75      125.75      303.605     101.237     51.727      2.311       eq25
24X24       10.0        379.93      -126.25     139.085     126.25      139.085     -130.0      -123.0      66.19       204.79      123.0       130.0       204.79      66.19       -128.25     -127.75     -121.25     95.213      105.494     223.795     121.25      127.75      128.25      223.795     105.494     95.213      2.61        eq25
24X24       15.0        286.98      -132.75     107.8       132.25      115.6       -136.0      -130.0      62.354      146.97      130.0       136.0       146.97      62.354      -135.25     -134.75     -126.25     71.26       77.832      171.725     126.25      134.75      135.25      171.725     77.832      71.26       2.535       eq25
24X24       20.0        214.97      -139.25     83.191      139.25      83.191      -143.0      -137.0      47.551      105.54      135.5       143.0       116.4       47.551      -141.25     -142.75     -132.25     62.343      49.477      127.975     132.25      142.75      141.25      127.975     49.477      62.343      2.505       lt25
24X24       25.0        161.62      -145.25     67.355      145.25      67.355      -148.0      -143.0      46.893      82.051      143.0       148.0       82.051      46.893      -148.25     -147.75     -139.25     45.338      48.715      94.151      139.25      147.75      148.25      94.151      48.715      45.338      1.911       eq25
24X24       28.5        132.53      -150.25     51.079      150.25      51.079      -153.0      -144.5      35.6        75.217      144.5       153.0       75.217      35.6        -153.25     -144.75     -144.25     34.52       74.648      75.618      144.25      144.75      153.25      75.618      74.648      34.52       1.637       eq25
