FS          d_cm        D(0)        p1d1sx      D(p1d1sx)   p1d1dx      D(p1d1dx)   p1d2sx      p2d2sx      D(p1d2sx)   D(p2d2sx)   p1d2dx      p2d2dx      D(p1d2dx)   D(p2d2dx)   p1d3sx      p2d3sx      p3d3sx      D(p1d3sx)   D(p2d3sx)   D(p3d3sx)   p1d3dx      p2d3dx      p3d3dx      D(p1d3dx)   D(p2d3dx)   D(p3d3dx)   D(IP-25)    off25
07X07       25.0        110.822     -40.75      53.873      40.75       53.873      -44.5       -38.0       25.017      78.014      38.0        44.5        78.014      25.017      -45.75      -39.25      -34.25      20.002      67.738      95.84       34.25       39.25       45.75       95.84       67.738      20.002      0.833       lt25
07X07       28.5        89.907      -42.25      41.835      42.25       41.835      -45.5       -38.0       21.774      69.549      38.0        45.5        69.549      21.774      -46.75      -39.25      -36.75      17.417      62.713      74.258      36.75       39.25       46.75       74.258      62.713      17.417      0.735       lt25
10X10       2.0         424.802     -47.75      196.425     47.75       196.425     -51.5       -44.5       59.532      319.919     44.5        51.5        319.919     59.532      -52.75      -48.25      -43.25      39.356      174.328     345.719     43.25       48.25       52.75       345.719     174.328     39.356      0.861       eq25
10X10       5.5         354.637     -49.75      161.88      49.75       161.88      -53.5       -46.5       58.118      258.059     46.5        53.5        258.059     58.118      -54.75      -50.25      -45.25      42.473      145.017     279.122     45.25       50.25       54.75       279.122     145.017     42.473      1.185       eq25
10X10       10.0        271.392     -52.25      124.855     52.25       124.855     -56.0       -49.0       51.68       193.641     49.0        56.0        193.641     51.68       -57.25      -51.25      -47.75      40.176      148.509     209.372     47.75       51.25       57.25       209.372     148.509     40.176      1.387       eq25
10X10       15.0        224.995     -55.25      107.02      55.25       107.02      -59.0       -51.5       50.204      164.171     51.5        59.0        164.171     50.204      -60.25      -55.75      -50.25      39.992      98.192      174.972     50.25       55.75       60.25       174.972     98.192      39.992      1.55        eq25
10X10       20.0        162.886     -58.25      74.977      58.25       74.977      -62.0       -54.5       37.182      115.689     54.5        62.0        115.689     37.182      -63.25      -59.75      -53.25      30.724      57.294      123.917     53.25       59.75       63.25       123.917     57.294      30.724      1.351       eq25
10X10       25.0        119.711     -60.75      57.569      60.75       57.569      -64.5       -57.0       30.11       85.553      57.0        64.5        85.553      30.11       -65.75      -61.25      -54.75      24.976      53.313      94.41       54.75       61.25       65.75       94.41       53.313      24.976      1.138       eq25
10X10       28.5        97.119      -62.25      48.928      62.25       48.928      -66.5       -59.0       24.265      68.184      59.0        66.5        68.184      24.265      -67.75      -62.25      -55.75      20.397      48.928      77.821      55.75       62.25       67.75       77.821      48.928      20.397      0.983       eq25
15X15       2.0         433.104     -71.75      188.585     71.75       188.585     -75.5       -69.0       62.763      284.032     69.0        75.5        284.032     62.763      -76.75      -70.75      -67.25      43.172      227.267     317.716     67.25       70.75       76.75       317.716     227.267     43.172      1.196       eq25
15X15       5.5         364.183     -74.75      155.013     74.75       155.013     -78.5       -71.5       60.918      240.049     71.5        78.5        240.049     60.918      -79.75      -74.75      -70.25      46.008      155.013     258.268     70.25       74.75       79.75       258.268     155.013     46.008      1.556       eq25
15X15       10.0        283.304     -78.25      126.191     78.25       126.191     -82.0       -75.0       57.727      184.343     75.0        82.0        184.343     57.727      -83.25      -77.75      -72.75      45.648      136.721     203.978     72.75       77.75       83.25       203.978     136.721     45.648      1.795       eq25
15X15       15.0        242.94      -83.25      105.488     83.25       105.488     -87.0       -79.5       53.836      157.385     79.5        87.0        157.385     53.836      -88.25      -82.75      -78.25      44.489      113.538     167.335     78.25       82.75       88.25       167.335     113.538     44.489      2.007       eq25
15X15       20.0        179.39      -87.25      79.952      87.25       79.952      -91.0       -83.5       43.687      115.46      83.5        91.0        115.46      43.687      -92.25      -87.75      -83.25      36.82       74.388      116.968     83.25       87.75       92.25       116.968     74.388      36.82       1.792       eq25
15X15       25.0        132.619     -91.25      60.293      91.25       60.293      -95.5       -88.0       32.328      82.569      88.0        95.5        82.569      32.328      -97.75      -90.25      -86.75      25.646      67.959      88.1        86.75       90.25       97.75       88.1        67.959      25.646      1.504       eq25
15X15       28.5        108.267     -94.25      47.537      94.25       47.537      -98.5       -90.0       26.145      69.69       90.0        98.5        69.69       26.145      -99.75      -93.25      -88.75      22.965      53.661      73.351      88.75       93.25       99.75       73.351      53.661      22.965      1.287       eq25
20X20       2.0         436.317     -96.25      169.18      96.25       169.18      -99.5       -93.5       68.739      256.198     93.5        99.5        256.198     68.739      -100.75     -94.75      -92.25      47.604      220.493     280.481     92.25       94.75       100.75      280.481     220.493     47.604      1.417       eq25
20X20       5.5         371.246     -100.25     140.986     100.25      140.986     -103.5      -97.0       65.634      217.884     97.0        103.5       217.884     65.634      -104.75     -100.25     -95.25      49.778      140.986     239.822     95.25       100.25      104.75      239.822     140.986     49.778      1.775       eq25
20X20       10.0        290.861     -105.25     111.004     105.25      111.004     -109.0      -102.0      52.936      165.831     102.0       109.0       165.831     52.936      -110.25     -105.75     -99.75      43.703      101.512     185.636     99.75       105.75      110.25      185.636     101.512     43.703      1.978       eq25
20X20       15.0        250.074     -111.25     100.056     111.25      100.056     -115.0      -107.5      53.98       145.753     107.5       115.0       145.753     53.98       -116.25     -113.75     -106.25     45.437      66.706      154.215     106.25      113.75      116.25      154.215     66.706      45.437      2.229       eq25
20X20       20.0        186.721     -116.75     75.517      116.75      75.517      -120.5      -113.0      43.471      107.227     113.0       120.5       107.227     43.471      -122.25     -116.75     -111.25     35.623      75.517      115.277     111.25      116.75      122.25      115.277     75.517      35.623      1.979       eq25
20X20       25.0        138.821     -122.25     56.418      122.25      56.418      -126.5      -119.0      32.093      76.443      119.0       126.5       76.443      32.093      -127.75     -120.25     -117.75     28.434      69.57       81.54       117.75      120.25      127.75      81.54       69.57       28.434      1.657       eq25
20X20       28.5        113.776     -125.75     47.066      125.75      47.066      -129.5      -122.0      29.093      64.458      122.0       129.5       64.458      29.093      -131.75     -127.25     -118.75     23.371      39.061      71.456      118.75      127.25      131.75      71.456      39.061      23.371      1.426       eq25
24X24       2.0         441.117     -116.25     162.632     116.25      162.632     -119.5      -113.5      68.683      241.336     113.5       119.5       241.336     68.683      -121.75     -115.75     -111.25     38.621      178.883     273.276     111.25      115.75      121.75      273.276     178.883     38.621      1.566       eq25
24X24       5.5         375.151     -121.25     130.713     121.25      130.713     -124.5      -118.0      62.231      201.617     118.0       124.5       201.617     62.231      -126.25     -119.75     -116.25     44.193      166.868     221.944     116.25      119.75      126.25      221.944     166.868     44.193      1.88        eq25
24X24       10.0        295.419     -126.75     112.53      126.75      112.53      -131.0      -124.0      50.972      154.551     124.0       131.0       154.551     50.972      -132.25     -126.25     -122.75     42.702      121.136     166.296     122.75      126.25      132.25      166.296     121.136     42.702      2.077       eq25
24X24       15.0        256.094     -134.75     92.002      134.75      92.002      -138.5      -131.0      50.81       134.829     131.0       138.5       134.829     50.81       -140.25     -135.25     -128.75     41.601      85.435      147.901     128.75      135.25      140.25      147.901     85.435      41.601      2.31        eq25
24X24       20.0        189.972     -141.25     70.17       141.25      70.17       -145.0      -138.0      41.594      96.282      138.0       145.0       96.282      41.594      -147.75     -141.75     -134.75     32.225      65.706      109.589     134.75      141.75      147.75      109.589     65.706      32.225      2.029       eq25
24X24       25.0        /
24X24       28.5        116.632     -152.25     43.985      152.25      43.985      -156.0      -148.0      27.934      61.483      148.0       156.0       61.483      27.934      -158.25     -151.75     -147.25     22.949      46.427      63.266      147.25      151.75      158.25      63.266      46.427      22.949      1.466       eq25
