FS          d_cm        D(0)        p1d1sx      D(p1d1sx)   p1d1dx      D(p1d1dx)   p1d2sx      p2d2sx      D(p1d2sx)   D(p2d2sx)   p1d2dx      p2d2dx      D(p1d2dx)   D(p2d2dx)   p1d3sx      p2d3sx      p3d3sx      D(p1d3sx)   D(p2d3sx)   D(p3d3sx)   p1d3dx      p2d3dx      p3d3dx      D(p1d3dx)   D(p2d3dx)   D(p3d3dx)   D(IP-25)    off25
15X15       15.0        242.957     -83.25      105.489     83.25       105.489     -87.0       -80.0       54.341      151.754     80.0        87.0        151.754     54.341      -88.75      -83.25      -77.75      42.154      105.489     170.07      77.75       83.25       88.75       170.07      105.489     42.154      2.008       eq25
15X15       20.0        179.374     -87.25      79.936      87.25       79.936      -91.0       -84.0       44.034      111.646     84.0        91.0        111.646     44.034      -92.75      -88.25      -82.75      35.039      69.008      119.532     82.75       88.25       92.75       119.532     69.008      35.039      1.792       eq25
15X15       25.0        132.617     -91.25      60.285      91.25       60.285      -95.0       -87.5       34.859      84.818      87.5        95.0        84.818      34.859      -97.25      -90.75      -86.25      26.844      64.115      89.665      86.25       90.75       97.25       89.665      64.115      26.844      1.504       eq25
15X15       28.5        108.265     -94.25      47.553      94.25       47.553      -98.0       -90.5       28.045      67.655      90.5        98.0        67.655      28.045      -99.25      -93.75      -88.25      24.229      50.594      74.397      88.25       93.75       99.25       74.397      50.594      24.229      1.287       eq25
20X20       2.0         436.356     -96.25      169.142     96.25       169.142     -100.0      -93.0       60.061      266.133     93.0        100.0       266.133     60.061      -101.25     -95.25      -91.75      42.998      203.534     286.374     91.75       95.25       101.25      286.374     203.534     42.998      1.418       eq25
20X20       5.5         371.26      -100.25     141.012     100.25      141.012     -103.5      -97.0       66.571      216.979     97.0        103.5       216.979     66.571      -105.25     -100.25     -95.25      46.127      141.012     239.231     95.25       100.25      105.25      239.231     141.012     46.127      1.776       eq25
20X20       10.0        290.862     -105.25     111.026     105.25      111.026     -108.5      -101.5      58.821      171.12      101.5       108.5       171.12      58.821      -110.75     -105.25     -100.25     41.505      111.026     182.095     100.25      105.25      110.75      182.095     111.026     41.505      1.979       eq25
20X20       15.0        250.078     -111.25     100.052     111.25      100.052     -115.0      -108.0      54.433      140.807     108.0       115.0       140.807     54.433      -116.75     -112.25     -105.75     43.27       86.127      156.484     105.75      112.25      116.75      156.484     86.127      43.27       2.229       eq25
20X20       20.0        186.712     -116.75     75.509      116.75      75.509      -120.5      -113.0      43.773      106.953     113.0       120.5       106.953     43.773      -122.75     -117.25     -110.75     34.311      70.654      116.742     110.75      117.25      122.75      116.742     70.654      34.311      1.979       eq25
20X20       25.0        138.824     -122.25     56.411      122.25      56.411      -126.0      -118.5      34.262      78.514      118.5       126.0       78.514      34.262      -128.25     -122.75     -117.25     27.472      53.021      83.006      117.25      122.75      128.25      83.006      53.021      27.472      1.657       eq25
20X20       28.5        113.773     -125.75     47.056      125.75      47.056      -130.0      -122.0      27.596      64.316      122.0       130.0       64.316      27.596      -132.25     -125.75     -119.25     22.663      47.056      70.687      119.25      125.75      132.25      70.687      47.056      22.663      1.427       eq25
24X24       2.0         441.116     -116.25     162.563     116.25      162.563     -120.0      -113.0      60.265      250.1       113.0       120.0       250.1       60.265      -121.25     -116.25     -111.75     43.613      162.563     267.791     111.75      116.25      121.25      267.791     162.563     43.613      1.566       eq25
24X24       5.5         375.14      -121.25     130.759     121.25      130.759     -124.5      -118.0      63.087      200.781     118.0       124.5       200.781     63.087      -126.25     -120.25     -115.75     44.747      154.862     225.163     115.75      120.25      126.25      225.163     154.862     44.747      1.881       eq25
24X24       10.0        295.419     -126.75     112.497     126.75      112.497     -130.5      -123.5      56.32       159.345     123.5       130.5       159.345     56.32       -131.75     -125.75     -122.25     45.983      129.24      169.335     122.25      125.75      131.75      169.335     129.24      45.983      2.079       eq25
24X24       15.0        256.104     -134.75     92.014      134.75      92.014      -138.0      -131.0      55.128      134.447     131.0       138.0       134.447     55.128      -140.25     -134.75     -129.25     41.846      92.014      145.503     129.25      134.75      140.25      145.503     92.014      41.846      2.31        eq25
24X24       20.0        189.99      -141.25     70.173      141.25      70.173      -145.0      -137.5      41.858      98.985      137.5       145.0       98.985      41.858      -147.25     -141.75     -134.25     33.45       65.766      110.591     134.25      141.75      147.25      110.591     65.766      33.45       2.029       eq25
24X24       25.0        /
24X24       28.5        116.629     -152.25     43.985      152.25      43.985      -156.5      -148.0      26.616      61.334      148.0       156.5       61.334      26.616      -157.75     -152.25     -146.75     23.853      43.985      64.142      146.75      152.25      181.75      64.142      43.985      13.976      1.465       eq25
