FS          d_cm        D(0)        p1d1sx      D(p1d1sx)   p1d1dx      D(p1d1dx)   p1d2sx      p2d2sx      D(p1d2sx)   D(p2d2sx)   p1d2dx      p2d2dx      D(p1d2dx)   D(p2d2dx)   p1d3sx      p2d3sx      p3d3sx      D(p1d3sx)   D(p2d3sx)   D(p3d3sx)   p1d3dx      p2d3dx      p3d3dx      D(p1d3dx)   D(p2d3dx)   D(p3d3dx)   D(IP-25)    off25
15X15       15.0        256.78      -82.75      108.873     82.75       108.873     -86.0       -79.0       60.822      164.72      79.0        86.0        164.72      60.822      -87.25      -82.75      -76.75      49.481      108.873     182.386     76.75       82.75       87.25       182.386     108.873     49.481      2.08        eq25
15X15       20.0        189.73      -86.75      82.781      86.75       82.781      -90.5       -83.5       45.234      117.156     83.5        90.5        117.156     45.234      -92.75      -87.75      -82.25      34.389      71.231      126.038     82.25       87.75       92.75       126.038     71.231      34.389      1.859       eq25
15X15       25.0        140.93      -90.75      62.712      90.75       62.712      -94.5       -87.5       35.991      86.698      87.5        94.5        86.698      35.991      -97.25      -89.25      -84.75      26.661      74.723      98.247      84.75       89.25       97.25       98.247      74.723      26.661      1.566       eq25
15X15       28.5        115.012     -93.75      49.805      93.75       49.805      -97.0       -89.5       31.105      73.806      90.0        97.0        71.697      31.105      -98.25      -95.25      -87.25      26.605      40.258      80.404      87.25       95.25       98.25       80.404      40.258      26.605      1.35        eq25
20X20       2.0         460.1       -96.25      172.63      96.25       172.63      -100.0      -93.0       60.12       277.85      93.0        100.0       277.85      60.12       -101.25     -95.25      -90.75      43.346      209.372     312.568     90.75       95.25       101.25      312.568     209.372     43.346      1.463       eq25
20X20       5.5         436.17      -99.75      170.463     99.75       170.463     -103.5      -96.5       71.919      258.177     96.5        103.5       258.177     71.919      -104.75     -98.75      -94.75      54.997      201.034     283.962     94.75       98.75       104.75      283.962     201.034     54.997      2.016       eq25
20X20       10.0        340.01      -104.75     133.199     104.75      133.199     -108.5      -101.5      64.383      195.532     101.5       108.5       195.532     64.383      -110.75     -105.25     -99.25      46.123      122.356     218.779     99.25       105.25      110.75      218.779     122.356     46.123      2.273       eq25
20X20       15.0        265.48      -110.25     108.787     110.25      108.787     -114.5      -107.0      54.578      151.658     107.0       114.5       151.658     54.578      -116.75     -109.75     -104.75     41.925      116.303     168.037     104.75      109.75      116.75      168.037     116.303     41.925      2.338       eq25
20X20       20.0        198.3       -115.75     81.755      115.75      81.755      -120.0      -112.5      44.2        111.508     112.5       120.0       111.508     44.2        -121.25     -115.25     -110.75     38.316      86.938      121.214     110.25      115.25      121.25      123.238     86.938      38.316      2.079       eq25
20X20       25.0        148.15      -121.25     61.193      121.25      61.193      -125.5      -118.5      34.967      79.648      118.5       125.0       79.648      37.176      -127.75     -122.75     -114.25     28.276      50.432      94.208      114.25      120.75      147.75      94.208      64.838      17.32       1.749       eq25
20X20       28.5        121.47      -124.75     51.066      124.75      51.066      -129.0      -121.0      29.804      69.352      121.0       129.0       69.352      29.804      -132.75     -124.25     -47.25      22.1        53.959      112.117     47.25       124.25      147.75      112.117     53.959      15.838      1.584       lt25
24X24       2.0         464.951     -116.25     166.341     116.25      166.341     -120.0      -113.0      60.621      261.131     113.0       120.0       261.131     60.621      -121.25     -116.25     -110.75     44.202      166.341     291.214     110.75      116.25      121.25      291.214     166.341     44.202      1.621       eq25
24X24       5.5         440.268     -120.75     156.482     120.75      156.482     -124.0      -117.5      76.188      237.553     117.5       124.0       237.553     76.188      -126.25     -120.75     -115.25     49.057      156.482     266.616     115.25      120.75      126.25      266.616     156.482     49.057      2.151       eq25
24X24       10.0        344.948     -126.75     123.453     126.75      123.453     -130.5      -123.5      61.711      181.092     123.5       130.5       181.092     61.711      -132.75     -125.75     -121.25     45.343      143.122     202.763     121.25      125.75      132.75      202.763     143.122     45.343      2.373       eq25
24X24       15.0        271.1       -133.75     97.45       133.75      97.45       -137.5      -129.5      54.446      146.828     129.5       137.5       146.828     54.446      -139.75     -133.75     -128.25     42.258      97.45       154.801     128.25      133.75      139.75      154.801     97.45       42.258      2.457       eq25
24X24       20.0        202.74      -140.25     75.097      140.25      75.097      -143.5      -136.5      47.771      105.867     136.5       143.5       105.867     47.771      -146.75     -141.25     -134.75     34.307      65.772      114.159     134.75      141.25      158.75      114.159     65.772      24.676      2.468       lt25
24X24       25.0        /
24X24       28.5        124.62      -151.25     46.867      151.25      46.867      -155.5      -147.0      28.334      65.555      147.0       155.5       65.555      28.334      -156.75     -152.25     -146.25     25.317      41.721      67.611      145.25      152.25      179.25      69.771      41.721      14.983      1.541       eq25
