FS          d_cm        D(0)        p1d1sx      D(p1d1sx)   p1d1dx      D(p1d1dx)   p1d2sx      p2d2sx      D(p1d2sx)   D(p2d2sx)   p1d2dx      p2d2dx      D(p1d2dx)   D(p2d2dx)   p1d3sx      p2d3sx      p3d3sx      D(p1d3sx)   D(p2d3sx)   D(p3d3sx)   p1d3dx      p2d3dx      p3d3dx      D(p1d3dx)   D(p2d3dx)   D(p3d3dx)   D(IP-25)    off25
24X24       20.0        214.977     -13.975     7.803       13.975      7.803       -14.4       -13.65      4.404       10.752      13.55       14.3        11.425      4.994       -14.65      -13.9       -13.35      3.523       8.541       12.36       13.2        13.75       14.5        12.774      9.942       3.959       2.637       lt25
24X24       25.0        161.558     -14.625     5.988       14.625      5.988       -15.1       -14.25      3.363       8.307       14.15       15.0        8.728       3.744       -15.25      -14.6       -14.2       2.969       6.162       8.53        14.05       14.45       15.1        9.053       7.181       3.363       1.88        eq25
24X24       28.5        132.646     -15.025     5.093       15.025      5.093       -15.5       -14.6       2.926       7.042       -14.6       15.4        7.042       3.261       -15.85      -15.1       -14.25      2.303       4.683       7.757       14.1        14.95       15.7        7.915       5.501       2.485       1.632       eq25
4X4         2.0         451.425     -2.025      21.469      2.025       21.469      -2.4        -1.75       6.562       33.88       -1.75       2.3         33.88       9.531       -2.7        -2.05       -1.4        2.215       20.242      42.072      1.25        1.9         2.55        43.315      27.522      3.664       0.375       eq25
4X4         5.5         432.974     -2.075      21.486      2.075       21.486      -2.45       -1.8        7.578       32.593      1.7         2.35        35.612      10.487      -2.8        -2.05       -1.5        2.59        22.587      39.559      1.35        1.9         2.65        41.062      28.919      3.879       0.622       eq25
4X4         10.0        314.413     -2.175      15.871      2.175       15.871      -2.65       -1.8        4.518       25.711      -1.8        2.55        25.711      6.095       -2.9        -2.25       -1.5        2.432       13.591      29.338      1.35        2.1         2.75        30.075      18.152      3.411       0.731       eq25
4X4         15.0        222.181     -2.275      11.578      2.275       11.578      -2.75       -2.0        3.628       16.774      1.9         2.65        18.19       4.776       -3.0        -2.35       -1.6        2.046       10.022      20.654      1.45        2.2         2.85        21.18       13.121      2.801       0.706       eq25
4X4         20.0        158.822     -2.375      8.511       2.375       8.511       -2.85       -2.1        2.866       12.082      2.0         -2.85       13.047      2.866       -3.1        -2.45       -1.8        1.656       7.433       14.356      1.65        2.3         2.95        14.899      9.575       2.243       0.615       eq25
4X4         25.0        115.078     -2.525      5.805       2.525       5.805       -2.95       -2.2        2.253       8.791       2.1         2.85        9.458       2.879       -3.2        -2.45       -1.9        1.322       6.562       10.366      1.75        2.3         3.05        10.747      7.983       1.78        0.509       eq25
4X4         28.5        93.219      -2.575      4.919       2.575       4.919       -3.05       -2.3        1.766       6.944       -2.3        2.95        6.944       2.241       -3.4        -2.65       -2.0        0.931       4.316       8.3         1.85        2.5         3.25        8.649       5.518       1.161       0.441       eq25
7X7         2.0         464.263     -3.225      21.097      3.225       21.097      -3.55       -2.95       8.076       33.276      2.85        3.45        36.585      11.326      -3.85       -3.3        -2.6        2.953       17.577      41.593      2.45        3.15        3.7         42.94       24.668      4.731       0.628       eq25
7X7         5.5         444.891     -3.275      22.831      3.275       22.831      -3.75       -3.0        6.601       33.131      2.9         3.65        35.814      8.937       -4.0        -3.35       -2.8        3.447       19.679      37.837      2.65        3.2         3.85        39.816      25.94       4.933       1.012       eq25
7X7         10.0        329.19      -3.475      16.021      3.475       16.021      -3.9        -3.1        5.879       25.565      3.0         3.8         27.192      7.618       -4.2        -3.55       -2.9        3.162       13.836      28.387      2.75        3.4         4.05        29.553      18.213      4.122       1.197       eq25
7X7         15.0        236.259     -3.675      11.277      3.675       11.277      -4.05       -3.3        5.01        17.957      -3.3        3.95        17.957      6.324       -4.4        -3.75       -3.1        2.648       9.792       20.047      2.95        3.6         4.25        20.949      12.78       3.299       1.185       eq25
7X7         20.0        172.761     -3.825      8.766       3.825       8.766       -4.25       -3.5        3.754       12.851      3.4         -4.25       13.743      3.754       -4.6        -4.05       -3.3        2.132       5.757       14.435      3.15        3.9         4.45        15.141      7.717       2.582       1.127       eq25
7X7         25.0        124.993     -4.025      6.19        4.025       6.19        -4.45       -3.75       2.751       8.712       3.65        4.35        9.437       3.361       -4.75       -4.1        -3.35       1.729       5.462       10.824      3.2         3.95        4.6         11.169      6.922       2.109       0.972       lt25
7X7         28.5        102.415     -4.125      5.288       4.125       5.288       -4.6        -3.85       2.248       7.271       3.75        4.5         7.828       2.703       -4.85       -4.3        -3.45       1.57        3.955       8.888       3.3         4.15        4.7         9.156       5.092       1.905       0.941       lt25
