FS          d_cm        D(0)        p1d1sx      D(p1d1sx)   p1d1dx      D(p1d1dx)   p1d2sx      p2d2sx      D(p1d2sx)   D(p2d2sx)   p1d2dx      p2d2dx      D(p1d2dx)   D(p2d2dx)   p1d3sx      p2d3sx      p3d3sx      D(p1d3sx)   D(p2d3sx)   D(p3d3sx)   p1d3dx      p2d3dx      p3d3dx      D(p1d3dx)   D(p2d3dx)   D(p3d3dx)   D(IP-25)    off25
15X15       28.5        108.265     -94.25      47.559      94.25       47.559      -98.0       -90.5       28.132      67.576      90.5        98.0        67.576      28.132      -100.25     -93.75      -88.25      22.176      50.583      74.347      88.25       93.75       100.25      74.347      50.583      22.176      1.287       eq25
20X20       2.0         436.371     -96.25      169.128     96.25       169.128     -100.0      -93.0       60.678      265.528     93.0        100.0       265.528     60.678      -101.25     -95.25      -91.75      43.441      203.271     285.923     91.75       95.25       101.25      285.923     203.271     43.441      1.418       eq25
20X20       5.5         371.267     -100.25     141.023     100.25      141.023     -103.5      -97.0       67.025      216.546     97.0        103.5       216.546     67.025      -105.25     -99.75      -95.25      46.437      154.221     238.942     95.25       99.75       105.25      238.942     154.221     46.437      1.776       eq25
20X20       10.0        290.862     -105.25     111.04      105.25      111.04      -108.5      -101.5      59.118      170.822     101.5       108.5       170.822     59.118      -110.75     -104.75     -100.25     41.67       120.359     181.882     100.25      104.75      110.75      181.882     120.359     41.67       1.979       eq25
20X20       15.0        250.08      -111.25     100.049     111.25      100.049     -114.5      -108.0      59.209      140.6       108.0       114.5       140.6       59.209      -116.75     -112.25     -105.75     43.419      86.197      156.36      105.75      112.25      116.75      156.36      86.197      43.419      2.229       eq25
20X20       20.0        186.707     -116.75     75.506      116.75      75.506      -120.5      -113.0      43.92       106.816     113.0       120.5       106.816     43.92       -122.75     -116.25     -111.75     34.392      80.328      113.076     111.75      116.25      122.75      113.076     80.328      34.392      1.98        eq25
20X20       25.0        138.825     -122.25     56.409      122.25      56.409      -126.0      -118.5      34.359      78.422      118.5       126.0       78.422      34.359      -128.25     -123.75     -117.25     27.532      46.488      82.937      117.25      123.75      128.25      82.937      46.488      27.532      1.657       eq25
20X20       28.5        113.772     -125.75     47.052      125.75      47.052      -130.0      -122.0      27.671      64.247      122.0       130.0       64.247      27.671      -131.25     -126.75     -119.75     24.484      41.743      69.825      119.75      126.75      131.25      69.825      41.743      24.484      1.427       eq25
24X24       2.0         441.116     -116.25     162.52      116.25      162.52      -120.0      -113.0      60.83       249.559     113.0       120.0       249.559     60.83       -121.25     -115.25     -111.75     44.046      193.792     267.37      111.75      115.25      121.25      267.37      193.792     44.046      1.566       eq25
24X24       5.5         375.134     -121.25     130.78      121.25      130.78      -124.5      -118.0      63.505      200.373     118.0       124.5       200.373     63.505      -126.25     -120.25     -115.75     45.024      154.734     224.944     115.75      120.25      126.25      224.944     154.734     45.024      1.881       eq25
24X24       10.0        295.419     -126.75     112.472     126.75      112.472     -130.5      -123.5      56.599      159.075     123.5       130.5       159.075     56.599      -132.75     -125.75     -122.25     40.89       129.103     169.14      122.25      125.75      132.75      169.14      129.103     40.89       2.08        eq25
24X24       15.0        256.109     -134.75     92.022      134.75      92.022      -138.0      -130.5      55.323      138.074     130.5       138.0       138.074     55.323      -140.25     -135.75     -129.25     41.971      79.288      145.374     129.25      135.75      140.25      145.374     79.288      41.971      2.31        eq25
24X24       20.0        189.999     -141.25     70.176      141.25      70.176      -145.0      -137.5      41.983      98.865      137.5       145.0       98.865      41.983      -147.75     -140.75     -134.25     32.408      74.568      110.548     134.25      140.75      147.75      110.548     74.568      32.408      2.029       eq25
24X24       25.0        /
24X24       28.5        116.628     -152.25     43.985      152.25      43.985      -156.5      -148.0      26.684      61.264      148.0       156.5       61.264      26.684      -158.25     -152.25     -146.75     23.075      43.985      64.094      146.75      152.25      158.25      64.094      43.985      23.075      1.465       eq25
